name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Year,value
"Hyderabad, TS, India",2014-12-14,87.3,64.5,72.8,85.7,64.5,72.7,58.7,64.1,0.0,0,0.0,,0,0,18.8,10.3,140.1,1016.7,68.9,2.9,180.0,15.4,7,,2014-12-14T06:37:40,2014-12-14T17:43:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-15,86.1,62.7,73.7,85.6,62.7,73.5,58.5,62.0,0.0,0,0.0,,0,0,13.6,9.2,125.2,1016.6,47.3,2.8,183.5,15.8,7,,2014-12-15T06:38:14,2014-12-15T17:43:59,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-16,81.4,66.3,72.7,83.8,66.3,72.8,58.1,61.6,0.0,0,0.0,,0,0,18.6,10.3,55.5,1017.6,61.8,2.7,171.0,14.9,6,,2014-12-16T06:38:48,2014-12-16T17:44:24,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-17,80.3,59.1,68.4,79.2,59.1,68.3,43.1,42.0,0.0,0,0.0,,0,0,22.1,10.3,48.7,1018.6,17.5,3.1,208.3,17.9,8,,2014-12-17T06:39:20,2014-12-17T17:44:50,0.85,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-18,80.1,50.1,65.3,79.0,50.1,65.2,38.4,38.7,0.0,0,0.0,,0,0,18.1,10.3,72.4,1018.8,4.5,3.5,219.3,19.0,8,,2014-12-18T06:39:53,2014-12-18T17:45:17,0.88,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,31.0
"Hyderabad, TS, India",2014-12-19,82.5,57.3,68.0,80.6,57.3,67.9,44.1,43.6,0.0,0,0.0,,0,0,16.8,10.3,81.4,1019.9,28.4,3.1,220.0,19.0,8,,2014-12-19T06:40:25,2014-12-19T17:45:44,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-20,78.9,48.3,64.0,78.9,46.4,63.9,36.4,39.8,0.0,0,0.0,,0,0,12.5,10.3,57.3,1018.1,56.7,3.0,218.0,18.6,8,,2014-12-20T06:40:56,2014-12-20T17:46:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,31.0
"Hyderabad, TS, India",2014-12-21,82.1,48.3,63.6,80.0,46.4,63.3,37.1,40.0,0.0,0,0.0,,0,0,14.1,9.2,117.1,1016.0,15.1,3.3,213.7,18.5,8,,2014-12-21T06:41:27,2014-12-21T17:46:41,0.97,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-22,79.4,48.3,63.8,79.4,48.3,63.8,42.7,49.2,0.0,0,0.0,,0,0,15.4,8.1,104.2,1015.6,9.9,3.2,220.8,19.1,8,,2014-12-22T06:41:57,2014-12-22T17:47:11,0.0,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,31.0
"Hyderabad, TS, India",2014-12-23,85.7,50.1,66.6,82.7,50.1,66.3,46.4,52.9,0.0,0,0.0,,0,0,14.1,6.9,125.1,1016.3,5.1,3.0,219.4,19.0,8,,2014-12-23T06:42:26,2014-12-23T17:47:42,0.04,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-24,82.5,55.5,67.4,80.6,55.5,67.1,48.9,55.8,0.0,0,0.0,,0,0,13.9,6.9,128.3,1017.8,13.5,2.7,216.3,18.7,8,,2014-12-24T06:42:55,2014-12-24T17:48:13,0.08,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,31.0
"Hyderabad, TS, India",2014-12-25,81.1,51.9,66.2,80.3,51.9,66.1,43.9,48.8,0.0,0,0.0,,0,0,12.5,5.8,81.8,1017.6,26.3,3.1,221.4,19.1,8,,2014-12-25T06:43:23,2014-12-25T17:48:45,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,31.0
"Hyderabad, TS, India",2014-12-26,80.5,51.9,66.4,79.0,51.9,66.2,39.3,40.1,0.0,0,0.0,,0,0,18.3,13.9,59.0,1016.1,47.9,3.2,220.7,19.0,8,,2014-12-26T06:43:50,2014-12-26T17:49:17,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-27,78.9,50.1,65.1,78.9,50.1,65.1,39.1,41.3,0.0,0,0.0,,0,0,18.6,11.4,62.6,1016.3,3.8,2.9,221.0,19.0,8,,2014-12-27T06:44:16,2014-12-27T17:49:50,0.18,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,31.0
"Hyderabad, TS, India",2014-12-28,82.1,48.3,65.1,80.2,46.4,64.8,39.8,41.8,0.0,0,0.0,,0,0,16.8,10.3,96.2,1016.6,2.0,3.3,222.8,19.2,8,,2014-12-28T06:44:42,2014-12-28T17:50:24,0.22,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-29,82.5,59.1,70.0,80.5,59.1,69.8,43.2,39.4,0.0,0,0.0,,0,0,14.3,10.3,86.3,1014.7,10.6,3.3,211.0,18.2,8,,2014-12-29T06:45:06,2014-12-29T17:50:58,0.25,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,31.0
"Hyderabad, TS, India",2014-12-30,85.7,59.1,71.8,84.3,59.1,71.7,55.0,57.1,0.0,0,0.0,,0,0,15.7,10.3,120.9,1012.2,43.3,3.3,213.6,18.4,8,,2014-12-30T06:45:30,2014-12-30T17:51:32,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2014-12-31,87.7,64.5,74.0,86.9,64.5,73.9,58.7,61.2,0.0,0,0.0,,0,0,17.7,11.4,139.0,1011.2,23.3,3.3,200.1,17.3,7,,2014-12-31T06:45:53,2014-12-31T17:52:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,31.0
"Hyderabad, TS, India",2015-01-01,82.5,66.3,72.8,82.3,66.3,72.8,58.0,61.5,0.008,100,4.17,rain,0,0,19.2,10.3,150.0,1011.6,52.5,3.5,158.9,13.9,7,,2015-01-01T06:46:15,2015-01-01T17:52:43,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-02,87.7,60.9,72.4,86.9,60.9,72.1,56.9,61.2,0.016,100,16.67,rain,0,0,18.8,8.1,182.5,1014.1,57.3,3.6,143.4,12.5,6,,2015-01-02T06:46:36,2015-01-02T17:53:18,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-03,86.1,68.1,74.4,84.3,68.1,74.3,61.0,65.2,0.016,100,4.17,rain,0,0,21.0,12.8,172.2,1015.9,58.0,2.7,136.1,11.9,6,,2015-01-03T06:46:56,2015-01-03T17:53:54,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"4,31,28,59,99,99,43,12,00,00,000",2015,31.0
"Hyderabad, TS, India",2015-01-04,82.1,60.9,70.4,82.6,60.9,70.4,58.5,67.5,0.02,100,16.67,rain,0,0,12.5,9.2,66.9,1016.7,40.2,2.7,105.6,9.0,4,,2015-01-04T06:47:15,2015-01-04T17:54:31,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-05,82.3,62.5,71.6,81.1,62.5,71.4,54.3,57.4,0.0,0,0.0,,0,0,18.8,13.9,62.9,1017.0,31.4,2.8,202.6,17.6,8,,2015-01-05T06:47:33,2015-01-05T17:55:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-06,83.9,60.7,70.1,81.8,60.7,69.8,46.9,45.8,0.0,0,0.0,,0,0,16.1,9.2,38.0,1016.9,12.7,3.0,219.3,19.0,8,,2015-01-06T06:47:49,2015-01-06T17:55:44,0.53,Clear,Clear conditions throughout the day.,clear-day,"4,31,28,59,99,99,43,12,00,00,000",2015,31.0
"Hyderabad, TS, India",2015-01-07,84.3,57.3,70.6,81.9,57.3,70.1,43.3,39.6,0.0,0,0.0,,0,0,14.8,11.4,28.1,1015.9,26.0,3.2,209.9,18.1,7,,2015-01-07T06:48:05,2015-01-07T17:56:21,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-08,83.9,55.5,69.1,81.2,55.5,68.6,40.2,37.8,0.0,0,0.0,,0,0,14.3,8.1,63.2,1016.7,6.8,3.1,212.9,18.4,8,,2015-01-08T06:48:20,2015-01-08T17:56:58,0.6,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-09,80.7,50.7,66.2,78.8,50.7,66.0,32.2,30.6,0.0,0,0.0,,0,0,17.9,12.8,45.6,1018.8,4.4,3.4,233.2,20.0,8,,2015-01-09T06:48:33,2015-01-09T17:57:35,0.63,Clear,Clear conditions throughout the day.,clear-day,"4,31,28,59,99,99,43,12,00,00,000",2015,31.0
"Hyderabad, TS, India",2015-01-10,80.3,44.7,64.0,78.9,41.5,63.6,30.1,31.3,0.0,0,0.0,,0,0,15.9,12.8,59.8,1018.5,0.0,3.6,237.0,20.4,8,,2015-01-10T06:48:46,2015-01-10T17:58:13,0.67,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-11,82.1,44.7,64.1,79.7,40.8,63.7,26.7,27.9,0.0,0,0.0,,0,0,16.8,13.9,55.7,1018.7,0.0,3.4,237.5,20.5,8,,2015-01-11T06:48:57,2015-01-11T17:58:50,0.7,Clear,Clear conditions throughout the day.,clear-day,"4,31,28,59,99,99,43,12,00,00,000",2015,31.0
"Hyderabad, TS, India",2015-01-12,80.5,41.1,62.7,78.9,41.1,62.5,30.3,33.6,0.0,0,0.0,,0,0,14.8,9.2,74.2,1017.8,0.0,3.3,238.2,20.5,8,,2015-01-12T06:49:07,2015-01-12T17:59:27,0.73,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-13,83.7,44.7,63.4,80.9,43.3,62.9,33.4,36.7,0.0,0,0.0,,0,0,15.7,11.4,91.9,1016.6,9.9,3.3,238.5,20.6,8,,2015-01-13T06:49:16,2015-01-13T18:00:05,0.75,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-14,85.7,46.5,65.2,82.6,45.4,64.7,38.1,41.3,0.0,0,0.0,,0,0,16.6,11.4,121.4,1016.4,0.0,3.2,237.1,20.5,8,,2015-01-14T06:49:24,2015-01-14T18:00:42,0.8,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-15,80.5,51.9,66.1,78.9,51.9,66.0,42.0,46.4,0.0,0,0.0,,0,0,20.6,9.2,101.9,1016.6,19.0,3.2,227.4,19.6,8,,2015-01-15T06:49:31,2015-01-15T18:01:19,0.83,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-16,83.9,55.5,68.6,81.3,55.5,68.2,39.3,37.2,0.0,0,0.0,,0,0,16.3,8.1,85.8,1017.5,0.0,3.4,235.1,20.1,8,,2015-01-16T06:49:36,2015-01-16T18:01:56,0.86,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-17,83.7,50.7,65.8,80.9,50.7,65.4,33.9,34.5,0.0,0,0.0,,0,0,18.1,9.2,102.1,1017.7,3.3,3.5,238.4,20.7,8,,2015-01-17T06:49:40,2015-01-17T18:02:33,0.89,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-18,87.3,51.9,68.0,83.8,51.9,67.4,37.0,34.9,0.0,0,0.0,,0,0,16.8,9.2,101.2,1017.7,3.6,3.3,236.7,20.4,8,,2015-01-18T06:49:43,2015-01-18T18:03:10,0.93,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-19,80.7,54.1,66.7,79.4,54.1,66.5,41.9,42.5,0.0,0,0.0,,0,0,21.3,12.8,111.6,1017.3,2.8,3.2,232.3,20.1,8,,2015-01-19T06:49:45,2015-01-19T18:03:46,0.96,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-20,83.9,57.3,69.6,82.0,57.3,69.3,50.8,54.3,0.0,0,0.0,,0,0,22.1,10.3,130.1,1018.3,20.4,3.1,199.4,17.2,7,,2015-01-20T06:49:45,2015-01-20T18:04:23,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-21,80.7,60.9,69.9,80.2,60.9,69.9,54.7,61.2,0.0,0,0.0,,0,0,21.9,12.8,138.2,1020.2,32.4,3.1,190.6,16.4,7,,2015-01-21T06:49:45,2015-01-21T18:04:59,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",2015,31.0
"Hyderabad, TS, India",2015-01-22,84.3,60.9,71.0,82.3,60.9,70.6,51.9,55.1,0.0,0,0.0,,0,0,23.0,10.3,140.0,1019.7,38.3,3.2,227.5,19.7,8,,2015-01-22T06:49:43,2015-01-22T18:05:34,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-23,86.1,60.9,71.5,84.3,60.9,71.1,54.8,59.4,0.0,0,0.0,,0,0,21.5,10.3,122.5,1017.2,27.8,3.4,226.1,19.6,8,,2015-01-23T06:49:40,2015-01-23T18:06:10,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-24,84.3,62.7,71.5,82.6,62.7,71.1,54.4,59.2,0.0,0,0.0,,0,0,21.7,12.8,116.7,1017.8,4.2,3.3,231.9,20.1,8,,2015-01-24T06:49:35,2015-01-24T18:06:45,0.13,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-25,84.3,57.3,70.9,81.9,57.3,70.3,50.7,54.2,0.0,0,0.0,,0,0,26.8,15.0,127.1,1018.9,9.3,3.4,239.5,20.7,8,,2015-01-25T06:49:30,2015-01-25T18:07:20,0.16,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-26,84.3,59.1,70.6,82.6,59.1,70.3,53.7,58.9,0.0,0,0.0,,0,0,25.7,13.9,138.0,1018.7,22.0,3.2,238.6,20.5,8,,2015-01-26T06:49:23,2015-01-26T18:07:54,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-27,84.3,57.3,70.6,81.7,57.3,70.2,50.5,52.5,0.0,0,0.0,,0,0,22.6,11.4,133.3,1017.1,0.0,3.5,246.2,21.3,9,,2015-01-27T06:49:15,2015-01-27T18:08:28,0.25,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-28,82.5,55.5,69.8,80.9,55.5,69.4,51.8,57.5,0.0,0,0.0,,0,0,20.6,12.8,136.3,1015.8,0.0,3.2,243.5,21.1,9,,2015-01-28T06:49:06,2015-01-28T18:09:02,0.27,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-01-29,85.9,59.1,72.0,83.6,59.1,71.7,57.3,63.8,0.0,0,0.0,,0,0,19.9,8.1,125.4,1016.2,17.4,3.2,241.5,20.9,9,,2015-01-29T06:48:55,2015-01-29T18:09:35,0.3,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-30,85.9,60.9,71.7,83.6,60.9,71.4,56.4,62.7,0.0,0,0.0,,0,0,17.7,8.1,117.0,1018.1,25.7,2.7,231.2,19.9,8,,2015-01-30T06:48:44,2015-01-30T18:10:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-01-31,84.3,62.7,71.9,83.6,62.7,71.8,56.1,59.8,0.0,0,0.0,,0,0,19.7,9.2,77.9,1018.3,22.0,2.7,244.4,21.1,9,,2015-01-31T06:48:31,2015-01-31T18:10:40,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-01,86.1,55.9,71.6,83.7,55.9,71.1,53.3,56.5,0.0,0,0.0,,0,0,15.0,9.2,102.4,1018.0,0.1,2.7,245.0,21.1,9,,2015-02-01T06:48:17,2015-02-01T18:11:12,0.41,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-02,86.1,55.5,71.5,84.6,55.5,71.3,55.7,60.6,0.0,0,0.0,,0,0,19.7,12.8,120.2,1018.7,7.7,2.8,240.8,20.6,9,,2015-02-02T06:48:02,2015-02-02T18:11:43,0.44,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-03,84.3,62.7,72.2,82.4,62.7,71.9,55.6,61.4,0.0,0,0.0,,0,0,20.8,13.9,133.0,1021.2,22.9,2.8,240.3,20.8,9,,2015-02-03T06:47:45,2015-02-03T18:12:14,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-04,87.9,55.5,70.8,84.5,55.5,70.1,48.8,51.4,0.0,0,0.0,,0,0,19.2,12.8,113.0,1020.7,11.5,2.9,246.6,21.3,9,,2015-02-04T06:47:28,2015-02-04T18:12:44,0.5,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-05,86.1,55.5,71.3,83.2,55.5,70.5,45.8,45.9,0.0,0,0.0,,0,0,20.8,13.9,123.3,1018.7,11.0,3.2,248.2,21.3,9,,2015-02-05T06:47:09,2015-02-05T18:13:14,0.54,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-06,87.9,57.3,72.6,84.2,57.3,71.5,40.4,38.3,0.0,0,0.0,,0,0,20.6,12.8,136.5,1018.3,7.7,3.6,245.9,21.3,9,,2015-02-06T06:46:49,2015-02-06T18:13:43,0.58,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-07,87.9,55.9,72.6,84.3,55.9,71.6,46.5,44.7,0.0,0,0.0,,0,0,21.9,13.9,141.7,1017.3,8.4,3.4,245.9,21.3,9,,2015-02-07T06:46:29,2015-02-07T18:14:12,0.61,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-08,89.7,62.7,75.9,86.4,62.7,75.1,51.6,45.5,0.0,0,0.0,,0,0,19.9,16.1,155.0,1016.7,6.2,3.1,241.4,20.7,9,,2015-02-08T06:46:07,2015-02-08T18:14:40,0.64,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-09,87.9,62.7,73.5,84.6,62.7,72.9,52.1,50.4,0.0,0,0.0,,0,0,22.8,12.8,133.1,1017.2,2.0,3.4,245.3,21.2,9,,2015-02-09T06:45:44,2015-02-09T18:15:08,0.68,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-10,86.3,62.7,73.5,84.3,62.7,73.0,54.8,56.2,0.0,0,0.0,,0,0,25.9,13.9,126.7,1018.3,8.3,3.3,251.9,21.8,9,,2015-02-10T06:45:20,2015-02-10T18:15:35,0.71,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-11,84.3,59.1,71.4,82.6,59.1,71.1,54.8,60.4,0.0,0,0.0,,0,0,20.4,16.1,118.2,1017.5,12.5,3.2,252.0,21.8,9,,2015-02-11T06:44:54,2015-02-11T18:16:01,0.74,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-12,94.5,59.1,74.1,89.8,59.1,73.0,47.6,48.0,0.0,0,0.0,,0,0,18.3,11.4,142.8,1016.2,0.0,3.3,259.8,22.3,9,,2015-02-12T06:44:28,2015-02-12T18:16:27,0.75,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-13,93.1,55.5,74.6,88.8,55.5,73.4,47.0,44.7,0.0,0,0.0,,0,0,14.8,8.4,267.5,1015.3,0.0,3.4,256.6,22.0,9,,2015-02-13T06:44:01,2015-02-13T18:16:53,0.81,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-14,91.5,59.1,76.4,88.1,59.1,75.3,47.7,41.0,0.0,0,0.0,,0,0,15.0,9.2,49.2,1014.8,6.9,3.4,255.9,22.0,9,,2015-02-14T06:43:33,2015-02-14T18:17:18,0.84,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-15,94.9,60.9,77.9,90.2,60.9,76.3,42.4,33.7,0.0,0,0.0,,0,0,11.6,8.2,91.5,1014.7,3.0,3.5,263.1,22.6,9,,2015-02-15T06:43:04,2015-02-15T18:17:42,0.88,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-16,94.9,59.1,76.7,90.3,59.1,75.3,45.4,39.6,0.0,0,0.0,,0,0,11.4,7.8,65.0,1015.6,0.0,3.2,264.4,22.8,9,,2015-02-16T06:42:34,2015-02-16T18:18:06,0.91,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-17,96.7,57.3,77.1,91.8,57.3,75.3,44.6,41.0,0.0,0,0.0,,0,0,13.6,6.9,130.6,1015.5,3.4,3.4,266.9,23.0,9,,2015-02-17T06:42:03,2015-02-17T18:18:29,0.94,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-18,98.5,61.6,79.4,93.8,61.6,77.9,49.8,42.4,0.0,0,0.0,,0,0,20.4,10.3,182.1,1013.4,3.4,3.4,265.3,23.0,9,,2015-02-18T06:41:32,2015-02-18T18:18:52,0.98,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-19,94.9,64.5,78.0,90.9,64.5,76.8,53.3,48.0,0.0,0,0.0,,0,0,20.1,11.4,138.5,1014.0,12.7,3.4,225.1,19.3,8,,2015-02-19T06:40:59,2015-02-19T18:19:15,0.0,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-20,93.1,66.3,77.9,89.8,66.3,77.0,54.5,48.1,0.0,0,0.0,,0,0,17.7,10.3,132.3,1015.4,13.5,3.3,224.4,19.3,8,,2015-02-20T06:40:25,2015-02-20T18:19:36,0.04,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-21,91.5,62.7,77.6,87.8,62.7,76.3,50.6,44.5,0.0,0,0.0,,0,0,18.6,11.4,106.1,1016.2,18.5,3.4,229.5,19.8,8,,2015-02-21T06:39:51,2015-02-21T18:19:58,0.08,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
"Hyderabad, TS, India",2015-02-22,93.1,60.9,77.8,88.8,60.9,76.2,46.0,38.2,0.0,0,0.0,,0,0,16.6,9.2,118.1,1016.8,3.4,3.4,270.0,23.4,9,,2015-02-22T06:39:16,2015-02-22T18:20:18,0.11,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-23,93.1,59.1,77.5,89.0,59.1,76.0,44.2,34.1,0.0,0,0.0,,0,0,19.0,9.9,134.5,1017.1,0.0,3.5,273.1,23.8,9,,2015-02-23T06:38:40,2015-02-23T18:20:39,0.14,Clear,Clear conditions throughout the day.,clear-day,"4,31,28,59,99,99,43,12,00,00,000",2015,31.0
"Hyderabad, TS, India",2015-02-24,94.9,59.1,78.3,90.4,59.1,76.8,44.3,33.8,0.0,0,0.0,,0,0,18.8,9.3,136.6,1015.1,0.0,3.4,276.3,23.9,9,,2015-02-24T06:38:03,2015-02-24T18:20:59,0.18,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-25,96.7,59.7,80.4,92.0,59.7,78.6,42.6,30.3,0.0,0,0.0,,0,0,16.3,8.1,171.1,1013.6,0.0,3.5,279.6,24.2,9,,2015-02-25T06:37:26,2015-02-25T18:21:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-26,98.3,60.9,80.3,93.3,60.9,78.3,43.9,33.7,0.0,0,0.0,,0,0,17.2,10.3,154.7,1012.1,0.0,3.5,278.2,24.0,9,,2015-02-26T06:36:48,2015-02-26T18:21:37,0.25,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2015,31.0
"Hyderabad, TS, India",2015-02-27,96.9,66.3,80.3,93.8,66.3,79.1,48.9,35.6,0.0,0,0.0,,0,0,15.4,11.4,149.5,1012.4,11.3,3.5,277.9,23.9,9,,2015-02-27T06:36:09,2015-02-27T18:21:55,0.28,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2015,31.0
